point_id,ts,anchor_ids,ranges,X_LOCAL_WIFI,Y_LOCAL_WIFI,Z_LOCAL_WIFI
A13B6,1729686617228.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[48.648, 26.339, 36.765, nan, 10.128, 6.824]",4.046,32.905,3.312
A13B6,1729686617995.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.761, 26.398, 36.894, 21.515, 10.312, 6.914]",4.046,32.905,3.312
A13B6,1729686618778.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[48.539, 26.433, 36.652, 21.507, 10.066, 6.875]",4.046,32.905,3.312
A13B6,1729686619549.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[48.058, 26.367, 36.886, 21.648, 10.074, 6.558]",4.046,32.905,3.312
A13B6,1729686620319.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[48.058, 26.453, 36.679, 21.23, 10.269, 6.652]",4.046,32.905,3.312
A13B6,1729686621075.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.55, 26.324, 36.921, 21.414, nan, 6.742]",4.046,32.905,3.312
A13B6,1729686621890.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[47.421, 26.156, 36.746, 21.269, 10.207, 6.625]",4.046,32.905,3.312
A13B6,1729686622650.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[47.125, 26.21, 36.781, 21.066, 10.0, 6.57]",4.046,32.905,3.312
A13B6,1729686623403.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.648, 26.183, 36.726, 21.156, 9.96, 6.781]",4.046,32.905,3.312
A13B6,1729686624162.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.093, 26.101, 36.847, 20.769, 10.125, 6.578]",4.046,32.905,3.312
A13B6,1729686624940.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.109, 26.25, 36.449, 20.929, 10.222, 6.671]",4.046,32.905,3.312
A13B6,1729686625707.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.675, 26.191, 36.375, 20.644, 10.082, 6.503]",4.046,32.905,3.312
A13B6,1729686626472.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.773, 26.285, 36.566, 20.55, 10.101, 6.617]",4.046,32.905,3.312
A13B6,1729686627244.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[47.546, 26.191, 36.781, 20.871, 10.269, 6.703]",4.046,32.905,3.312
A13B6,1729686628031.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.199, 26.214, 36.945, 21.003, 10.066, 6.585]",4.046,32.905,3.312
A13B6,1729686628784.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.394, 26.269, 36.468, 20.761, 10.152, 6.582]",4.046,32.905,3.312
A13B6,1729686629554.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.257, 26.398, 37.0, 20.55, 10.062, 6.566]",4.046,32.905,3.312
A13B6,1729686630322.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.089, 26.238, 36.953, 20.445, 10.179, 6.644]",4.046,32.905,3.312
A13B6,1729686631109.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.285, 26.261, 36.785, 20.664, 10.164, 6.281]",4.046,32.905,3.312
A13B6,1729686631859.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.316, 26.25, 36.488, 20.988, 10.097, 6.71]",4.046,32.905,3.312
A13B6,1729686632616.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.656, 26.105, 36.363, 20.554, 10.23, 6.55]",4.046,32.905,3.312
A13B6,1729686633379.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.746, 26.375, 36.699, 20.48, 10.437, 6.699]",4.046,32.905,3.312
A13B6,1729686634150.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.695, 26.191, 36.761, 20.878, 10.035, 6.613]",4.046,32.905,3.312
A13B6,1729686634913.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.445, 26.304, 36.191, 20.808, 10.062, 6.757]",4.046,32.905,3.312
A13B6,1729686635665.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.386, 26.285, 36.625, 20.796, 10.121, 6.769]",4.046,32.905,3.312
A13B6,1729686636433.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.449, 26.32, 36.003, 20.562, 10.074, 6.437]",4.046,32.905,3.312
A13B6,1729686637198.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.929, 26.242, 36.808, 21.269, 10.347, 6.632]",4.046,32.905,3.312
A13B6,1729686637948.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.507, 26.425, 36.828, 20.804, 10.246, 6.57]",4.046,32.905,3.312
A13B6,1729686638701.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.23, nan, 36.593, 20.957, 10.289, 6.839]",4.046,32.905,3.312
A13B6,1729686639472.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.417, 26.359, 35.992, 20.285, 10.183, 6.746]",4.046,32.905,3.312
A13B6,1729686640238.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.378, 26.417, 36.035, 20.609, 10.289, 6.628]",4.046,32.905,3.312
A13B6,1729686641008.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.511, 26.449, 36.421, 20.414, 10.187, 6.8]",4.046,32.905,3.312
A13B6,1729686641847.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.496, 26.429, 36.453, 20.574, 10.152, 6.714]",4.046,32.905,3.312
A13B6,1729686642613.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.511, 26.304, 36.496, 20.792, 11.5, 6.671]",4.046,32.905,3.312
A13B6,1729686643369.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.066, 26.277, 35.757, 20.593, 10.175, 6.554]",4.046,32.905,3.312
A13B6,1729686644124.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.082, 26.531, 36.46, 20.953, nan, 6.75]",4.046,32.905,3.312
A13B6,1729686644883.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.761, 26.558, 36.46, 20.171, 10.019, 6.679]",4.046,32.905,3.312
A13B6,1729686645647.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.207, 26.636, 36.746, 21.128, 9.98, 6.843]",4.046,32.905,3.312
A13B6,1729686646411.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.113, 26.621, 36.554, 20.73, 10.128, 6.917]",4.046,32.905,3.312
A13B6,1729686647176.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.726, 26.445, 37.335, 21.195, 10.23, 6.863]",4.046,32.905,3.312
A13B6,1729686647940.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.667, 26.55, 37.304, 21.179, 10.304, 6.773]",4.046,32.905,3.312
A13B6,1729686648699.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.015, 26.421, 37.253, 21.226, 10.089, 6.664]",4.046,32.905,3.312
A13B6,1729686649462.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.675, 26.578, 37.164, 21.496, 10.101, 6.718]",4.046,32.905,3.312
A13B6,1729686650223.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.492, 26.539, 37.089, 21.332, 10.183, 6.64]",4.046,32.905,3.312
A13B6,1729686650993.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.41, 26.21, 37.164, 21.429, 10.089, 6.808]",4.046,32.905,3.312
A13B6,1729686651763.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.312, 26.289, 37.214, 21.347, 10.222, 6.988]",4.046,32.905,3.312
A13B6,1729686652516.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.683, 26.23, 37.218, 21.222, 9.929, 6.796]",4.046,32.905,3.312
A13B6,1729686653279.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.753, 26.417, nan, 20.843, 10.062, 6.863]",4.046,32.905,3.312
A13B6,1729686654031.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.445, 26.515, 37.046, 20.972, nan, 6.644]",4.046,32.905,3.312
A13B6,1729686654783.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.382, 26.406, 37.16, 20.828, 10.089, 6.89]",4.046,32.905,3.312
A13B6,1729686655552.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.273, 26.515, 37.011, 20.523, 10.242, 6.832]",4.046,32.905,3.312
A13B6,1729686656364.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.457, 26.417, 37.109, 20.742, 10.265, 6.847]",4.046,32.905,3.312
A13B6,1729686657127.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.285, 26.308, 36.937, 20.734, 9.91, 6.925]",4.046,32.905,3.312
A13B6,1729686657875.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.894, nan, 36.734, 20.796, 9.929, 6.91]",4.046,32.905,3.312
A13B6,1729686658648.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.832, 26.472, 36.617, 20.82, 9.925, 6.808]",4.046,32.905,3.312
A13B6,1729686659416.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.359, 26.234, 36.519, 21.058, 10.218, 6.835]",4.046,32.905,3.312
A13B6,1729686660175.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.5, 26.339, 36.656, 21.347, 10.406, 6.597]",4.046,32.905,3.312
A13B6,1729686660952.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.019, 26.515, 36.902, 21.101, 10.324, 6.71]",4.046,32.905,3.312
A13B6,1729686661722.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.351, 26.261, 37.019, 20.992, nan, 6.726]",4.046,32.905,3.312
A13B6,1729686662477.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.199, 26.371, 37.125, 21.027, 10.195, 6.863]",4.046,32.905,3.312
A13B6,1729686663247.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.792, 26.714, 36.582, 20.593, 10.363, 7.0]",4.046,32.905,3.312
A13B6,1729686663997.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.656, 26.992, 36.437, 21.3, 10.164, 6.683]",4.046,32.905,3.312
A13B6,1729686664764.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.535, 26.691, 36.89, 21.558, 10.296, 6.976]",4.046,32.905,3.312
A13B6,1729686665595.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.425, 26.742, 36.625, 21.226, 10.121, 6.734]",4.046,32.905,3.312
A13B6,1729686666356.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.359, 26.64, 36.031, 21.019, nan, 7.121]",4.046,32.905,3.312
A13B6,1729686667116.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.933, 26.23, 36.054, 21.605, 9.957, 6.574]",4.046,32.905,3.312
A13B6,1729686667866.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.687, 26.144, 35.714, 22.449, 10.359, 6.832]",4.046,32.905,3.312
A13B6,1729686668642.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.128, 26.429, 37.0, 21.253, 10.363, 6.871]",4.046,32.905,3.312
A13B6,1729686669406.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.855, 26.531, 34.23, 21.289, 10.171, 6.546]",4.046,32.905,3.312
A13B6,1729686670174.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.085, 26.75, 33.449, 21.671, 10.316, 6.828]",4.046,32.905,3.312
A13B6,1729686670943.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.195, 26.41, 34.375, 22.289, 10.351, 6.621]",4.046,32.905,3.312
A13B6,1729686671732.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.222, 26.449, 34.832, 21.363, 10.121, 6.621]",4.046,32.905,3.312
A13B6,1729686672477.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.902, 26.648, 36.273, 20.597, 10.25, 6.718]",4.046,32.905,3.312
A13B6,1729686673241.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.804, 26.597, 35.851, 20.609, 10.16, 6.804]",4.046,32.905,3.312
A13B6,1729686673995.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.777, 26.496, 37.296, 21.011, 10.39, 7.007]",4.046,32.905,3.312
A13B6,1729686674821.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.519, 26.347, 36.566, 21.828, 10.21, 6.742]",4.046,32.905,3.312
A13B6,1729686675586.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.113, 26.257, 37.476, 21.039, 10.339, 6.652]",4.046,32.905,3.312
A13B6,1729686676340.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.753, 26.339, 37.058, 21.089, 10.054, 6.742]",4.046,32.905,3.312
A13B6,1729686677089.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.097, 26.429, 37.011, 21.351, 10.273, 6.8]",4.046,32.905,3.312
A13B6,1729686677854.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.16, 26.539, 37.191, 21.546, 10.039, 6.878]",4.046,32.905,3.312
A13B6,1729686678607.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.085, 26.347, 36.875, 21.289, 10.304, 7.308]",4.046,32.905,3.312
A13B6,1729686679442.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.175, 26.55, 36.933, 21.578, 10.335, nan]",4.046,32.905,3.312
A13B6,1729686680194.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[48.062, 26.828, 36.468, 21.683, 10.046, 6.824]",4.046,32.905,3.312
A13B6,1729686680942.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.421, 26.23, 36.906, 21.101, 10.148, 6.507]",4.046,32.905,3.312
A13B6,1729686681687.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.628, 26.304, 36.855, 21.136, 10.023, 6.886]",4.046,32.905,3.312
A13B6,1729686682438.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.785, 26.316, 36.761, 20.8, 9.968, 6.667]",4.046,32.905,3.312
A13B6,1729686683198.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[47.871, 26.46, 36.941, 21.472, 10.214, 6.859]",4.046,32.905,3.312
A13B6,1729686683953.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[47.148, 26.73, 37.148, 21.132, nan, 6.746]",4.046,32.905,3.312
A13B6,1729686684712.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[47.332, 26.75, 37.128, 21.218, 10.238, 7.007]",4.046,32.905,3.312
A13B6,1729686685467.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.175, 26.632, 36.898, 21.265, 10.246, 6.796]",4.046,32.905,3.312
A13B6,1729686686227.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.132, 26.617, 36.57, 22.21, 10.289, 6.367]",4.046,32.905,3.312
A13B6,1729686686988.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.921, 27.324, 36.648, 22.863, 10.148, 6.921]",4.046,32.905,3.312
A13B6,1729686687747.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.253, 26.777, 36.531, 21.714, 10.109, 6.476]",4.046,32.905,3.312
A13B6,1729686688496.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.292, 26.988, 36.375, 21.46, 10.156, 7.261]",4.046,32.905,3.312
A13B6,1729686689252.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.39, 27.082, 36.601, 21.625, 10.066, 6.773]",4.046,32.905,3.312
A13B6,1729686690010.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.55, 27.023, 37.074, 21.378, 10.214, 6.902]",4.046,32.905,3.312
A13B6,1729686690759.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.632, 26.937, 36.867, 21.792, 10.074, 7.078]",4.046,32.905,3.312
A13B6,1729686691501.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.187, 26.933, 36.468, 21.328, 10.019, 6.921]",4.046,32.905,3.312
A13B6,1729686692260.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.472, 27.128, 36.89, 21.828, 10.269, 6.96]",4.046,32.905,3.312
A13B6,1729686693016.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[52.0, 27.132, 36.515, 21.765, 10.289, 6.781]",4.046,32.905,3.312
A13B6,1729686693844.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.234, 27.296, 36.558, 21.398, 10.156, 6.832]",4.046,32.905,3.312
A13B6,1729686694603.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.968, 26.386, 36.757, 20.746, 10.07, 6.917]",4.046,32.905,3.312
A13B6,1729686695378.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.613, 26.312, 36.523, 21.238, 10.269, 6.949]",4.046,32.905,3.312
A13B6,1729686696117.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[48.449, 26.128, 36.23, 21.625, 10.062, 6.8]",4.046,32.905,3.312
A13B6,1729686696875.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[50.691, 26.183, 36.351, 21.464, 10.066, 6.937]",4.046,32.905,3.312
A13B6,1729686697619.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.222, 26.464, 36.515, 21.238, 10.082, 6.714]",4.046,32.905,3.312
A13B6,1729686698354.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[47.589, 26.511, 36.507, 20.796, nan, 6.671]",4.046,32.905,3.312
A13B6,1729686699105.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[51.199, 26.46, 36.589, 20.976, 10.183, 6.957]",4.046,32.905,3.312
A13B6,1729686699867.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[49.199, 26.429, 36.617, 21.046, 10.292, 6.867]",4.046,32.905,3.312
A12B5,1729686799925.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.019, 24.222, 26.722, 17.386, 8.89, 4.968]",1.083,29.93,3.306
A12B5,1729686800700.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.984, 24.656, 26.437, 17.925, 8.734, 5.058]",1.083,29.93,3.306
A12B5,1729686801449.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[nan, 24.546, 26.839, 17.582, 9.902, 5.039]",1.083,29.93,3.306
A12B5,1729686802190.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[39.82, 24.187, 26.894, 17.808, 9.308, 5.0]",1.083,29.93,3.306
A12B5,1729686802938.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.828, 24.652, 26.734, 17.804, nan, 5.007]",1.083,29.93,3.306
A12B5,1729686803694.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.789, 24.324, 26.593, 17.691, 13.3, 4.953]",1.083,29.93,3.306
A12B5,1729686804434.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.488, 24.468, 26.464, 17.816, 8.906, 5.011]",1.083,29.93,3.306
A12B5,1729686805191.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.402, 24.406, 26.949, 17.847, 8.093, 5.078]",1.083,29.93,3.306
A12B5,1729686806019.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.109, 24.57, 26.488, 17.933, 9.05, 5.097]",1.083,29.93,3.306
A12B5,1729686806807.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.527, 24.464, 26.25, 17.753, 11.253, 5.074]",1.083,29.93,3.306
A12B5,1729686807560.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.582, 24.687, 26.425, 17.98, 10.011, 5.16]",1.083,29.93,3.306
A12B5,1729686808311.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.613, 24.621, 26.328, 17.835, 9.39, 5.183]",1.083,29.93,3.306
A12B5,1729686809065.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.097, 24.492, 26.093, 17.769, 11.183, 5.289]",1.083,29.93,3.306
A12B5,1729686809817.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[41.402, 24.511, 26.085, 17.929, 11.148, 5.25]",1.083,29.93,3.306
A12B5,1729686810557.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[40.316, 24.339, 26.32, nan, 11.257, 5.308]",1.083,29.93,3.306
A12B5,1729686811304.0,"['WIFI_01', 'WIFI_02', 'WIFI_03', 'WIFI_04', 'WIFI_05', 'WIFI_06']","[39.914, 24.214, 25.894, 17.902, 8.816, 5.089]",1.083,29.93,3.306
